machine_id,temperature,vibration,pressure,rotational_speed,failure
34,82.43,1.2174,128.33,975.51,0
65,66.05,0.0092,125.19,1216.82,0
55,72.99,0.2283,87.65,1991.84,0
90,58.9,0.6526,113.76,2102.57,0
43,104.69,0.2786,50.0,1794.9,0
74,76.1,0.0126,79.92,1381.7,0
30,92.25,0.0341,121.4,1627.95,0
82,82.4,0.523,89.8,1878.65,0
17,74.37,1.6743,95.99,2056.32,0
26,73.6,0.4013,81.51,1155.0,0
8,64.12,0.3534,78.31,1561.23,0
47,68.24,0.1916,50.08,1403.22,0
76,59.88,0.1483,92.74,1675.82,0
91,58.25,0.0106,109.31,1515.68,0
72,106.3,0.1594,104.94,1199.9,0
89,79.18,0.2981,83.36,1618.45,0
46,96.99,0.1103,71.42,1291.03,0
68,63.09,0.0457,92.52,1489.39,0
33,56.23,0.6324,73.42,1503.78,0
1,60.33,1.1251,84.65,2006.11,0
19,68.67,1.3805,102.58,1596.2,0
31,75.55,0.4812,82.57,1473.24,1
80,72.74,0.0271,125.73,1717.28,0
14,63.4,0.6752,79.08,1234.75,0
53,76.32,0.0583,87.9,1530.29,0
48,77.63,0.5539,116.99,1690.33,0
69,85.53,0.7556,113.81,1676.64,0
90,97.06,0.6471,110.33,1341.13,0
62,69.54,1.5171,87.24,1609.18,0
92,93.23,0.67,111.68,1704.09,0
66,75.99,0.5908,115.84,1228.46,0
64,52.09,0.1517,108.83,1318.76,0
70,101.75,1.2936,99.35,1403.27,0
63,109.09,0.0989,111.54,2198.86,0
73,84.29,1.1764,98.48,1275.6,0
33,76.35,0.1875,108.08,1597.54,0
41,70.93,0.0697,101.49,1394.08,0
89,68.04,0.8763,69.79,1218.74,0
48,93.16,0.0012,88.33,1709.37,0
13,74.74,0.8922,141.61,1076.76,0
73,100.11,0.1521,61.25,1933.06,0
77,75.52,1.0802,131.04,1188.2,0
31,68.81,0.588,112.51,1300.34,0
75,65.98,0.5486,100.68,1671.56,0
68,63.84,0.2273,66.39,1725.76,0
98,82.71,0.0306,99.98,1569.99,0
4,55.58,0.8862,85.07,1340.16,0
19,62.72,0.0937,123.78,1021.97,0
70,94.87,0.2328,86.67,1473.02,0
98,60.68,0.4586,94.48,1244.99,0
82,87.94,0.3291,104.92,2223.62,0
13,44.05,0.1107,87.11,1539.91,0
23,96.75,0.0758,119.17,1113.24,0
83,55.95,0.0658,94.08,1400.33,0
75,61.85,0.9939,62.38,1727.39,0
1,85.21,0.016,103.02,1848.74,0
88,79.06,1.8864,116.15,1407.2,0
54,88.42,0.1107,128.76,1464.41,0
71,55.83,0.0584,111.05,1669.43,0
89,70.7,0.4302,123.06,1219.3,0
85,65.74,0.0417,109.81,1604.18,0
15,58.35,0.4612,80.81,1585.7,0
65,83.94,0.9507,84.38,1660.08,0
76,89.15,0.0245,54.02,1488.35,0
71,69.95,0.8044,95.66,1030.63,0
15,97.84,0.2508,113.06,1568.33,0
21,63.21,0.0869,68.44,1237.19,0
19,97.48,0.0969,125.88,2017.77,0
60,83.43,1.2552,97.94,2026.35,0
93,56.65,0.0586,82.07,1156.55,0
89,104.72,1.0079,68.34,1243.49,0
33,68.33,0.3929,133.22,807.64,0
49,93.08,0.0199,123.64,1720.63,0
96,77.18,0.3123,91.93,1328.07,0
35,80.62,0.8504,118.58,1581.19,0
44,88.52,0.6477,95.81,1338.25,0
90,87.69,0.3355,87.91,1019.36,1
11,69.87,0.9832,86.94,1563.19,0
99,82.97,0.0641,95.36,1886.63,0
72,81.85,1.2036,92.03,1491.6,1
78,78.2,0.9368,101.23,1191.92,1
74,71.95,0.616,132.17,1455.55,0
66,78.17,0.8516,145.57,1653.99,0
46,104.51,0.3924,75.95,1439.45,0
9,70.57,0.5622,109.19,1170.43,0
3,93.1,0.4112,104.19,2105.94,0
85,65.71,0.2196,110.61,1046.24,0
26,61.78,0.4207,91.0,2182.38,0
72,120.0,0.1488,110.88,1472.16,0
48,83.1,0.2902,72.41,1769.16,0
66,83.51,0.1648,167.64,1564.57,0
70,83.93,0.0656,105.81,1236.7,0
28,96.11,0.1942,114.6,1898.67,0
93,81.12,0.9552,77.63,1684.78,0
26,87.24,0.2399,86.1,1471.32,0
25,59.12,0.6892,70.63,1718.3,1
12,89.76,0.0963,129.13,1458.8,0
5,71.45,0.2762,77.81,839.66,0
98,85.08,0.061,96.22,986.81,0
48,49.27,0.0746,97.11,1493.38,0
37,84.45,0.4804,109.46,1404.7,0
79,41.37,0.4676,74.15,1473.14,0
44,70.86,0.12,117.19,1397.96,1
100,49.42,0.3216,124.9,1163.51,0
15,84.5,0.995,86.8,1085.22,0
43,76.04,0.0957,99.27,1246.26,0
48,63.44,0.0097,112.53,1726.29,0
87,96.52,0.5278,105.11,1254.86,0
70,61.55,0.0275,80.01,1812.64,0
46,30.0,1.9545,114.03,1189.01,0
43,82.7,0.4703,130.25,1855.54,0
21,48.5,0.3178,130.19,1345.33,0
23,62.02,0.2811,111.51,1407.59,0
80,67.24,0.4256,115.32,1410.19,0
47,53.64,0.0475,92.22,1674.64,0
15,67.59,1.3298,81.66,1575.62,1
25,53.92,0.4913,98.63,1541.75,0
36,77.44,0.1017,145.29,1475.73,0
75,56.57,0.4134,89.38,1329.18,0
51,75.45,0.0715,108.69,1829.07,0
15,92.43,0.0089,107.56,1525.79,0
68,86.74,0.4978,92.51,1672.25,0
21,73.77,0.5227,129.67,1560.04,0
13,60.17,0.4382,131.78,1373.53,0
86,77.39,0.1014,153.34,2218.61,0
19,64.56,0.4625,84.03,1869.04,0
34,78.02,0.0291,108.14,1337.97,0
78,49.27,0.4698,101.77,2115.77,0
68,87.11,0.4037,86.27,1778.21,0
52,75.5,0.5325,86.68,1172.11,0
27,108.13,1.1292,103.34,1764.6,0
29,94.59,0.9498,90.66,1624.85,0
28,83.49,1.9726,80.41,1549.67,0
35,73.14,1.8699,102.47,1804.42,0
8,64.06,0.7399,77.87,1602.25,0
16,89.14,1.5666,90.67,897.04,0
36,71.56,1.0098,107.24,1093.97,0
30,92.53,0.6502,97.3,1243.33,0
18,81.01,0.0392,94.85,2098.68,0
2,81.12,0.0251,136.18,1695.51,0
49,83.92,0.9088,128.05,1662.33,0
77,61.21,0.3363,101.65,1532.36,0
4,59.67,0.8426,79.71,1223.53,0
90,59.15,0.1877,116.22,1063.91,0
89,90.71,0.2535,150.52,1798.74,0
94,60.81,0.6023,127.3,1999.02,0
75,62.68,1.2345,74.0,1703.26,0
7,83.06,0.0459,96.05,1352.75,0
95,71.22,0.9884,85.34,1377.31,0
74,69.3,0.7875,81.48,1707.94,0
39,68.0,0.1896,122.7,1465.03,0
13,40.12,0.2194,122.28,1452.8,0
31,60.5,0.0238,135.51,1338.45,0
71,92.72,0.0079,113.57,1301.0,0
63,66.91,0.3241,99.1,1463.9,0
56,46.49,0.0502,103.76,1024.88,0
42,59.88,0.1078,81.89,1685.79,0
61,80.4,0.9379,127.4,939.85,0
42,80.1,0.4232,85.18,1819.61,0
56,70.59,0.5021,91.83,1341.69,0
36,64.66,0.1038,93.93,1464.32,0
84,53.97,0.8821,50.0,1667.41,0
68,80.52,1.0124,117.35,1413.63,0
7,87.57,0.3705,81.05,1278.47,0
54,94.33,1.2184,113.79,1585.93,0
1,58.34,0.9316,91.03,2159.5,0
44,95.48,0.6571,90.85,1736.34,0
45,74.15,0.6623,77.79,1272.62,0
47,75.4,0.0557,127.77,1394.39,0
13,88.4,0.1579,132.22,1356.82,0
22,66.89,0.0346,120.0,1190.51,0
21,42.54,0.0044,105.3,1679.96,0
86,85.57,0.0862,102.71,1402.19,0
92,80.23,1.0622,121.73,1595.33,0
9,69.6,0.1371,97.49,715.55,0
26,84.34,1.7559,126.35,1707.01,0
9,87.4,0.4548,80.75,1322.4,0
15,52.32,0.1354,119.63,1198.42,0
10,75.34,0.3437,125.7,1098.7,0
88,40.84,0.1237,78.04,1224.04,0
42,73.14,2.0668,83.22,1371.64,0
72,69.41,0.9395,99.11,1766.61,0
24,82.38,0.0133,108.46,1366.89,0
80,58.9,1.4761,87.65,1794.82,0
49,68.68,0.6384,101.84,1587.65,0
26,30.0,0.043,58.68,2045.8,0
91,83.36,0.5553,115.3,1349.72,0
37,73.67,0.5205,116.24,1624.12,0
68,76.31,0.1235,130.42,1874.64,0
50,52.6,0.7103,111.48,1689.1,0
24,80.97,0.0455,92.6,1448.91,0
19,99.79,0.3361,79.71,1353.72,0
100,72.23,0.005,83.74,916.9,0
60,84.75,1.7327,98.22,1428.13,0
39,61.94,0.6963,83.06,1223.27,0
74,73.85,0.0865,84.63,1337.48,0
89,52.03,0.209,99.24,1515.5,0
18,86.82,0.0875,67.77,1031.67,0
19,77.4,0.7275,80.18,1202.15,0
36,56.71,0.0304,104.37,1616.21,0
74,62.97,0.9176,105.33,1120.5,0
97,75.92,1.4254,117.3,1486.44,0
55,88.86,0.5645,103.1,1079.5,0
69,97.19,0.1197,100.62,1657.9,0
47,72.99,0.2232,112.74,1697.13,0
49,54.53,0.3243,103.81,1870.48,0
99,78.58,0.464,80.56,1873.56,0
98,101.77,0.5523,84.01,1582.25,0
33,50.66,0.404,133.53,971.49,0
21,60.68,0.2164,164.34,1500.63,0
81,84.16,1.1078,114.72,1637.38,0
22,77.3,0.0424,79.83,1536.28,0
48,66.82,0.3139,137.98,1998.83,0
37,78.3,0.7471,91.4,1889.3,0
15,89.66,0.0314,108.5,1507.86,0
35,73.52,0.611,99.59,1723.73,0
92,72.21,0.8566,103.72,1060.08,0
71,83.84,0.5406,91.19,1556.76,0
32,70.94,0.0065,125.96,1120.86,0
11,92.14,0.0993,96.31,1446.28,0
10,105.4,0.2094,112.25,1296.38,0
73,61.61,0.1331,111.82,1304.64,0
78,56.25,1.6437,97.79,1256.28,0
77,80.58,0.5272,69.91,1379.96,0
57,55.72,0.1762,83.45,1328.44,0
25,55.46,1.3275,114.24,1689.99,0
2,44.26,0.6747,106.15,1420.68,1
64,69.27,0.1675,83.7,1486.33,0
35,74.51,0.2381,100.87,1587.32,0
7,67.24,0.1112,104.19,1586.36,0
85,95.85,1.7715,111.66,1179.34,0
18,94.74,0.3642,136.41,1420.7,0
67,103.93,1.132,54.34,1571.17,0
42,75.7,0.2127,124.21,1235.73,0
39,92.76,0.9861,104.34,1201.85,0
41,79.63,0.0277,79.39,1148.05,0
75,78.13,2.0112,103.3,1560.61,0
24,67.99,1.2154,128.93,1411.85,0
60,41.05,0.2257,134.91,1454.6,0
46,84.56,0.7452,79.58,965.95,0
19,92.31,0.6977,83.03,1521.27,0
68,52.12,1.1576,74.14,1536.18,0
90,74.85,0.1835,104.66,1579.03,0
42,89.87,0.3132,105.65,1932.64,0
32,69.61,1.0012,119.75,1272.09,0
39,92.9,0.7538,108.83,1646.33,0
36,72.9,0.25,117.87,1600.34,0
97,67.12,0.9345,72.26,1636.58,0
36,93.75,0.024,135.06,1406.87,0
3,60.99,0.7617,125.94,1729.05,0
73,64.13,0.1158,89.42,1281.19,0
8,61.57,0.1685,84.26,1359.08,0
97,57.86,0.3398,114.92,1444.44,0
70,77.3,0.2987,68.77,1431.17,0
41,67.31,0.3676,85.3,1612.08,0
68,82.33,0.3935,79.44,1578.09,0
13,48.98,0.2014,98.06,1580.65,0
49,58.16,0.0963,91.12,1896.53,0
60,75.77,0.7315,84.29,1437.62,0
2,97.05,0.2554,82.33,1816.87,0
60,80.68,0.3524,87.22,1180.64,0
5,66.16,0.5174,76.2,1461.52,0
44,52.66,1.202,110.85,1479.89,0
27,65.28,0.6147,122.52,1107.52,0
32,74.36,0.0233,108.03,1513.51,1
21,39.63,0.9118,127.66,1534.74,0
8,56.8,2.2713,83.19,1679.2,0
72,63.94,0.3198,85.03,1644.64,0
50,71.14,1.7465,108.85,1116.76,0
67,74.18,0.3963,111.44,1858.78,1
44,65.84,0.3077,100.31,1361.26,0
58,82.59,0.2013,99.5,1318.55,0
3,76.87,0.5358,78.68,1647.08,0
86,69.45,0.1306,50.0,1755.32,0
70,84.66,0.0554,111.15,1358.36,0
2,83.43,0.0138,119.64,1486.7,0
87,53.19,0.1729,91.28,1773.34,0
44,74.52,0.2519,88.96,1220.81,0
2,88.35,0.4016,86.82,660.42,0
81,90.86,0.1732,92.5,1661.32,1
35,80.56,2.0694,120.12,1774.5,0
98,71.5,0.1725,81.31,1021.7,0
87,81.32,0.2908,112.91,1493.94,0
30,87.12,0.0545,90.05,1350.59,0
8,76.74,0.151,60.12,1538.59,0
22,78.43,0.0248,93.13,879.46,0
44,71.25,0.4099,132.79,1119.81,0
58,54.95,0.6953,86.29,1634.62,0
36,72.38,0.1089,95.26,1460.03,0
69,64.84,0.2294,100.16,1951.35,0
77,64.89,0.0084,103.95,1676.56,0
93,96.51,0.9148,130.85,1211.1,0
31,89.27,0.757,84.14,1715.82,0
47,49.6,0.0327,100.21,2012.53,0
55,58.73,0.227,115.17,1478.32,0
80,69.55,1.5537,85.72,1620.84,0
62,65.39,0.2488,101.46,1747.61,0
30,79.76,0.3735,119.64,1449.95,0
55,56.35,0.2194,89.6,865.45,0
16,89.38,0.4533,96.54,1666.77,0
12,74.34,1.9119,76.97,1739.93,0
17,69.89,2.9962,118.94,1938.95,0
16,74.79,0.7452,103.17,1169.93,0
12,68.74,0.259,91.49,1183.78,0
8,44.54,0.341,93.83,1293.28,0
84,75.18,0.2206,99.82,1449.63,0
3,70.19,2.1194,106.68,1661.52,0
16,60.68,0.6151,86.95,1163.67,0
30,91.46,0.2979,88.52,1784.78,0
23,85.04,0.0061,94.73,1769.64,0
92,111.58,0.3675,103.02,1778.21,0
5,87.52,2.0653,132.12,1406.9,0
84,65.35,0.3702,83.95,829.5,0
65,61.41,0.1007,66.94,1980.38,0
30,67.59,0.0112,128.0,1322.13,0
21,65.0,0.219,82.44,1715.28,0
84,76.63,1.2519,129.35,1536.5,0
70,51.92,2.8353,124.87,1838.62,0
22,84.71,1.4536,110.89,1484.61,0
82,76.37,0.6536,124.31,1520.63,0
72,82.99,0.4084,63.37,1553.97,0
32,57.84,0.4466,72.95,1625.27,0
33,78.7,0.3872,105.68,1129.41,0
16,94.49,0.6139,92.26,2062.69,0
76,62.09,0.2714,84.3,1478.8,0
38,61.68,0.5531,116.16,1672.53,1
98,85.68,0.0648,105.15,1954.76,0
14,60.46,0.1544,120.99,1497.65,0
36,71.5,0.904,92.56,1201.19,0
97,97.14,1.1704,99.67,1191.66,0
23,61.89,0.3872,130.79,1365.08,0
66,98.17,0.0161,74.33,1600.0,0
85,69.96,1.3085,98.28,1631.37,1
2,58.18,0.6054,82.51,1838.96,0
91,84.06,0.2672,133.91,1039.01,0
73,76.62,0.4561,148.12,1566.51,0
65,75.2,0.2809,104.2,1684.7,0
75,63.47,0.3131,109.85,1673.45,0
67,76.51,1.0893,97.93,774.94,0
52,43.99,0.0878,97.15,1388.41,0
62,78.28,0.0547,101.67,1744.12,0
23,94.46,0.0014,73.02,1256.26,0
26,48.52,0.1884,113.21,1144.11,0
68,68.9,0.0797,80.29,1669.17,0
82,61.88,0.1242,92.92,1589.75,0
55,52.33,0.0057,100.66,1569.15,0
6,44.21,0.1289,84.76,1306.11,0
35,57.29,0.2023,111.96,1105.6,0
22,71.36,0.016,90.49,1784.83,0
43,92.24,0.4681,121.31,2501.21,0
15,52.16,0.4206,82.58,1013.93,0
86,79.42,0.051,96.66,1806.07,0
60,78.29,0.4519,78.56,1448.63,0
12,100.08,3.3053,119.65,1595.15,0
49,83.57,1.4454,93.78,1482.08,0
42,84.43,0.0013,88.86,2158.56,0
38,85.49,0.7933,96.2,1259.39,0
82,61.14,0.2182,97.81,1319.57,0
45,66.41,0.0329,108.11,1522.85,0
35,91.75,0.1755,110.78,1670.24,0
30,44.24,0.1941,96.97,1900.47,0
88,64.77,0.3704,99.22,1647.5,0
30,55.04,0.541,50.0,1567.65,0
78,78.51,0.6913,90.96,1367.47,0
6,68.68,0.1411,128.61,1653.73,1
67,84.39,0.1941,108.97,1285.93,0
80,73.37,0.1844,78.54,1560.62,0
7,51.81,0.2253,92.25,1434.61,0
52,52.5,3.9879,88.07,1205.23,0
14,74.91,0.7524,121.4,1967.6,0
73,63.43,1.8442,119.37,1206.1,0
15,67.01,0.5906,84.38,1381.82,0
21,89.08,0.2607,100.2,1024.53,0
35,86.39,0.2469,77.32,1449.61,0
66,101.97,0.3353,87.47,1630.07,0
91,70.25,0.2697,88.2,1227.99,0
2,65.38,0.8811,85.95,954.29,0
35,81.27,0.3127,107.32,1387.49,0
82,66.59,0.1752,126.98,1452.99,0
78,67.08,0.7455,98.79,1429.44,0
20,71.97,0.9635,78.9,1975.57,0
82,99.79,0.2727,104.16,1600.48,1
10,85.56,0.551,104.19,1576.93,0
25,87.13,0.0303,96.23,1598.98,0
66,99.12,0.3769,137.18,1597.08,0
25,88.54,0.023,104.88,1367.04,0
54,58.03,0.0148,111.48,1219.33,0
33,88.31,0.4746,55.16,2241.42,1
36,90.21,0.1807,80.74,1456.14,0
95,84.78,0.6784,110.28,1506.49,0
14,72.07,1.1321,105.68,1513.58,0
65,83.19,0.0751,92.43,1272.9,0
80,74.7,0.6446,109.07,1553.54,0
54,60.33,0.3613,118.55,1116.31,0
52,64.06,0.0595,90.54,1714.77,0
3,85.56,0.5272,87.54,1423.15,0
99,61.41,0.4701,94.88,1838.47,0
41,62.83,0.3625,109.96,1655.21,0
6,86.3,1.305,88.55,1618.13,0
25,77.01,0.3681,117.06,1261.87,0
13,83.66,2.329,90.36,1521.06,0
98,56.56,0.3559,88.81,1726.68,0
8,83.24,0.0616,146.93,1534.97,0
21,65.1,0.3179,75.31,1092.72,0
98,59.75,0.1006,115.63,1795.63,0
68,67.42,0.4546,63.87,1726.77,0
25,95.43,0.5907,113.16,1049.8,0
79,69.53,0.316,153.84,1537.75,0
68,108.02,0.0514,121.14,1744.58,0
45,44.07,0.3162,126.76,1320.13,0
60,51.81,0.0425,98.08,1102.49,0
12,94.86,0.5731,118.85,1177.58,0
32,98.63,0.7812,104.97,1467.33,0
96,62.05,1.6401,140.52,1779.19,0
92,76.03,0.0806,77.87,1173.81,0
13,85.68,0.3801,123.75,1176.07,0
31,71.56,0.4191,108.55,1408.97,0
78,77.25,1.2786,81.74,1706.29,0
20,75.16,0.4935,94.51,2026.14,0
18,52.78,0.0786,67.98,1526.37,0
93,69.83,0.2867,50.0,1297.57,0
60,75.19,0.5318,76.01,1261.09,0
63,76.55,0.6025,92.24,1911.65,0
6,49.04,0.9942,101.62,1121.14,0
32,86.31,0.0995,73.8,1558.15,0
93,76.94,1.5135,93.67,1895.3,0
43,59.17,0.0305,104.73,1452.51,0
2,101.99,2.0602,88.47,1175.68,0
60,69.8,0.9751,78.38,1658.77,0
23,70.78,0.5398,85.37,1531.19,0
83,84.63,0.664,126.73,1641.12,0
31,103.26,0.0377,65.47,1673.59,0
5,85.22,0.0212,123.09,1655.33,0
83,87.39,0.0537,127.31,1588.81,0
34,59.98,0.0457,92.88,1703.1,0
10,76.3,0.3964,109.2,1904.72,0
89,67.02,0.1213,84.38,1264.97,0
2,85.56,0.9838,105.35,1420.3,0
11,86.95,0.2951,144.53,1738.13,0
50,99.5,0.5946,125.42,1478.16,0
31,42.62,0.529,89.93,1120.89,0
56,65.54,0.1927,73.62,1599.86,0
79,94.5,0.1393,94.13,1352.58,0
73,53.98,0.2096,105.47,2136.11,0
87,87.08,0.7964,114.43,1797.99,0
83,92.01,0.4413,97.82,1847.89,1
9,74.57,0.1462,135.72,1512.51,0
99,53.68,0.8515,100.65,1593.16,0
21,73.18,0.0282,90.49,1397.28,0
73,96.88,0.6006,110.49,1248.58,1
28,98.09,0.2891,114.0,1226.47,0
62,78.12,0.6571,84.74,2140.98,0
7,60.34,1.3118,81.23,1619.06,0
80,101.08,0.6932,67.16,1103.19,1
16,87.31,0.2917,94.22,1788.45,0
97,61.33,0.0818,124.34,2286.96,0
4,80.14,0.8209,113.32,1039.3,1
4,79.45,0.3087,122.48,1680.09,0
40,65.45,0.0391,86.91,1163.2,0
17,80.22,0.6348,96.73,1846.65,1
52,91.59,0.1726,61.89,858.17,0
93,70.56,0.0251,120.16,1523.66,1
52,93.12,1.1652,126.85,1633.12,0
36,48.67,0.33,78.67,1084.62,0
38,108.27,0.1649,132.51,1633.22,0
50,75.86,0.6301,95.31,1360.55,0
63,91.1,1.0854,78.33,2016.94,0
63,78.28,0.0002,93.68,1072.87,0
62,62.65,0.5821,112.57,1772.55,0
99,74.45,0.7284,98.92,1470.01,0
7,46.36,0.1178,88.44,1888.09,0
27,85.33,0.3363,111.85,1894.99,0
92,77.91,0.0468,113.69,1424.51,0
86,72.13,0.6867,96.52,1486.59,0
14,86.29,0.9402,92.86,1772.62,0
71,75.56,0.0572,89.09,1656.59,0
86,84.1,0.8477,109.57,1464.81,0
5,89.43,0.7383,67.92,1249.98,0
55,66.76,0.213,84.75,1609.6,0
2,62.47,0.5861,96.76,1166.67,0
62,49.16,0.0,84.24,1694.47,1
91,76.84,1.3426,105.08,1833.17,0
21,81.78,0.3997,103.27,1252.14,0
79,55.15,0.4842,149.61,1374.83,0
21,96.31,0.5463,84.77,1310.81,0
10,62.66,0.412,99.78,1816.17,0
87,43.45,0.9716,80.86,1516.41,0
58,97.42,0.4704,138.8,1390.19,0
39,45.4,1.1917,134.02,1694.26,0
5,89.46,0.4365,68.64,1355.77,0
65,85.82,0.0938,96.71,1438.87,1
13,79.79,1.2242,100.72,1165.51,0
85,67.16,0.5723,93.2,1751.59,1
90,82.54,0.6007,90.32,1172.41,0
85,90.73,2.1162,115.42,1929.88,0
53,60.21,0.0391,135.76,1571.7,0
82,89.65,0.2798,116.14,1452.99,0
45,88.96,0.1366,117.28,1496.07,0
32,79.4,0.4977,92.9,2012.99,0
36,66.93,0.822,120.35,1096.15,0
81,89.03,1.6953,120.28,1118.38,0
99,82.62,0.3031,90.51,1787.82,0
60,59.76,0.7714,95.34,1223.59,0
11,69.49,1.2448,68.5,1278.24,0
63,87.29,0.5749,72.95,1367.08,0
21,76.72,0.139,91.33,1837.64,0
52,91.29,0.4681,78.6,1742.86,0
55,69.88,1.7525,116.09,1457.65,0
26,60.0,2.1932,96.82,1620.15,0
68,107.9,0.5141,110.65,1612.9,0
34,49.79,1.0901,75.58,1199.24,0
52,67.5,0.1118,125.98,1219.65,1
82,79.2,0.1412,109.79,888.99,0
99,89.79,1.5276,108.09,1947.18,0
93,84.7,0.0726,118.94,1298.97,0
52,109.67,0.106,106.38,1504.08,0
29,73.24,0.2728,79.73,1661.67,0
38,61.91,0.4453,112.54,1208.62,0
42,71.7,0.4629,84.25,1245.72,0
21,70.2,0.1726,104.22,1223.72,0
42,73.98,1.2667,84.54,630.96,0
13,60.26,1.2331,133.24,1480.46,0
64,86.76,0.2488,113.39,2201.15,0
17,80.56,0.2848,120.15,1341.17,0
9,56.04,0.6062,84.82,1349.36,0
41,89.52,0.5438,105.98,1389.06,0
1,62.83,0.2409,103.8,1593.48,0
2,57.26,0.2674,102.21,1764.43,0
60,76.31,0.2139,61.25,1249.65,0
48,48.63,0.1342,139.29,1638.77,0
29,83.84,0.3064,99.23,1474.28,1
97,32.42,0.5799,110.04,1589.66,0
10,59.56,0.6773,73.71,1635.39,0
58,98.63,0.7545,129.28,1207.56,0
60,64.7,0.2348,127.59,1342.18,0
21,67.33,0.7233,117.09,1638.71,0
28,94.1,0.0033,105.46,1457.94,0
75,63.11,0.3241,146.71,1737.67,0
34,86.45,0.7897,119.66,1433.28,0
8,92.61,0.4972,72.68,1803.14,0
59,82.18,0.3213,104.49,911.22,0
86,53.33,0.5173,111.68,1597.0,0
72,65.94,1.1873,102.1,1113.1,0
49,115.7,0.4178,111.46,1836.41,0
79,67.64,0.8042,128.82,1455.19,0
17,119.79,1.9749,96.23,1397.85,0
60,100.63,0.6114,92.4,1252.13,0
87,82.79,0.4259,78.29,1699.11,0
88,79.46,0.0191,62.68,1670.44,0
45,68.03,0.2346,93.76,1415.54,0
83,73.67,0.4167,86.45,1699.63,0
69,64.67,0.7978,95.87,1566.19,0
32,74.05,0.2882,88.3,1525.79,0
44,54.57,1.6102,78.51,1734.86,0
65,53.76,0.1586,88.99,2043.4,0
87,94.52,0.6824,110.26,1584.57,0
8,50.82,0.2715,89.29,1585.03,0
77,88.29,0.3328,96.23,1775.58,0
72,46.58,0.811,141.89,1214.26,0
87,84.44,0.1756,121.5,1445.08,0
43,71.89,0.0509,104.56,1384.17,0
1,94.82,0.3673,105.22,1590.12,0
51,70.02,0.3762,85.79,1565.08,0
24,44.86,0.7977,91.6,2027.57,0
99,72.18,1.726,94.45,1949.76,0
24,77.39,0.0284,102.1,1045.56,0
17,73.02,0.4479,99.12,1607.18,0
5,83.63,0.5717,77.43,1712.46,0
20,66.53,2.1273,111.92,1525.22,0
21,56.05,1.4288,88.53,1345.2,0
58,60.01,0.6232,138.45,1913.61,0
31,67.26,0.3689,124.99,1599.05,0
100,67.13,0.0881,66.77,1186.97,0
11,111.09,0.2424,94.94,1792.81,0
52,93.83,0.4399,132.17,1640.32,0
15,85.3,0.6459,113.25,1306.9,0
83,81.69,0.5045,101.78,1270.96,0
7,79.5,0.6261,53.5,1261.16,0
28,79.58,0.2803,95.65,1855.13,0
51,77.45,0.6503,104.21,1676.84,0
58,75.6,0.0776,58.88,1786.87,0
5,43.62,0.0887,112.27,1561.35,1
5,69.46,0.0889,85.96,1295.53,0
94,71.4,1.1076,106.03,1261.7,0
96,63.77,0.0395,102.64,1821.94,0
8,66.66,0.8085,94.89,1633.87,0
64,79.51,0.133,115.83,1420.29,0
10,86.51,0.316,105.63,1506.41,0
38,79.49,1.2382,154.32,1799.43,0
96,86.14,0.4409,135.56,1668.96,0
92,86.4,0.1179,79.75,1472.32,0
81,70.5,0.1671,123.74,1486.13,0
95,82.88,1.2657,85.27,1322.85,0
8,48.8,0.2786,76.51,1506.95,0
25,69.24,0.4421,70.48,1413.64,0
73,67.47,0.308,92.84,1484.96,0
66,97.97,0.2378,120.12,1337.53,0
79,80.06,0.1263,103.17,1098.08,0
50,54.98,0.5795,110.17,1786.14,0
67,83.92,0.6334,50.0,1671.94,0
49,88.65,0.1607,95.42,1420.36,0
36,73.66,0.778,78.95,1403.46,0
68,85.35,0.9639,68.4,1083.38,0
78,37.56,1.2671,75.92,1819.76,0
41,34.51,0.0879,101.42,1876.18,0
89,57.32,0.1811,113.16,1473.6,0
62,77.24,0.9843,81.79,1598.03,1
10,97.98,0.1107,111.78,1203.39,1
21,58.1,0.0017,116.33,1525.68,0
36,62.19,1.0233,106.59,1293.6,0
12,76.33,0.1976,82.83,1294.64,0
91,67.62,0.2676,90.05,1413.42,0
2,66.76,0.2956,106.56,1372.71,0
13,68.68,0.9428,85.69,1461.52,0
53,94.72,0.2062,112.93,1816.99,0
32,91.74,1.1141,77.84,866.41,0
95,75.35,0.4798,107.62,1340.02,0
16,99.82,0.3746,118.14,1689.53,0
32,82.64,0.197,103.83,1558.42,0
32,92.31,0.1397,80.19,1266.07,0
98,62.09,0.4892,67.39,2131.56,0
11,65.19,0.2961,77.85,2308.9,0
10,65.03,1.2068,109.75,1495.35,0
15,73.7,0.3383,95.88,1202.57,0
17,75.9,0.3585,87.99,1424.66,1
40,79.86,0.2695,107.95,1161.8,0
18,104.6,0.7786,60.28,1620.19,0
55,85.82,0.2766,94.76,1672.67,0
73,67.28,0.1569,77.87,1795.6,0
25,74.95,0.9904,72.99,1619.83,0
59,97.57,0.4542,89.71,1568.63,0
78,86.73,0.4476,149.44,1197.74,0
89,97.38,0.4719,112.64,1133.25,0
22,67.76,0.6344,77.39,893.77,0
30,64.33,0.1878,124.22,1524.27,0
84,64.54,0.0172,73.87,1758.98,0
85,68.97,0.8319,130.35,1845.5,0
44,59.05,0.069,82.37,1751.28,0
